1	3.57141400e-09	5.97925385e-01
2	1.03145800e-08	5.97925385e-01
3	1.63685300e-08	5.97925385e-01
4	2.19106100e-08	5.97925385e-01
5	2.53753200e-07	5.97925385e-01
6	2.70527500e-08	5.97925385e-01
7	3.18710600e-08	5.97925385e-01
8	3.64201400e-08	5.97925385e-01
9	4.07407200e-08	5.97925385e-01
10	4.48642100e-08	5.97925385e-01
11	4.88153800e-08	5.97925385e-01
12	5.26142100e-08	5.97925385e-01
13	5.62771000e-08	5.97925385e-01
14	5.98176800e-08	5.97925385e-01
15	6.32474600e-08	5.97925385e-01
16	6.65762400e-08	5.97925385e-01
17	6.61725800e-07	5.97925385e-01
18	6.39227400e-08	5.97925385e-01
19	6.14803700e-08	5.97925385e-01
20	5.92452400e-08	5.97925385e-01
21	5.71909800e-08	5.97925385e-01
22	5.52956100e-08	5.97925385e-01
23	5.35406200e-08	2.47500000e-01
24	5.19103500e-08	2.47500000e-01
25	5.03914000e-08	2.47500000e-01
26	4.89722700e-08	2.47500000e-01
27	4.76430300e-08	2.47500000e-01
28	4.72866000e-07	2.47500000e-01
29	4.63950500e-08	2.47500000e-01
30	4.52207800e-08	2.47500000e-01
31	4.41136000e-08	2.47500000e-01
32	4.30676800e-08	2.47500000e-01
33	4.20778500e-08	2.47500000e-01
34	4.11395300e-08	2.47500000e-01
35	4.02486300e-08	2.47500000e-01
36	3.94014800e-08	2.47500000e-01
37	3.85948100e-08	2.47500000e-01
38	3.78256500e-08	2.47500000e-01
39	3.75739800e-07	2.47500000e-01
40	3.70913300e-08	2.47500000e-01
41	3.63894400e-08	2.47500000e-01
42	3.57177800e-08	2.47500000e-01
43	3.50743500e-08	2.47500000e-01
44	3.44573400e-08	2.47500000e-01
45	3.38650700e-08	2.47500000e-01
46	3.32960300e-08	2.47500000e-01
47	3.27488100e-08	2.47500000e-01
48	3.22221200e-08	2.47500000e-01
49	3.17147800e-08	2.47500000e-01
50	3.15310400e-07	2.47500000e-01
51	3.12257000e-08	2.47500000e-01
52	3.07538700e-08	2.47500000e-01
53	3.02983400e-08	2.47500000e-01
54	2.98582500e-08	2.47500000e-01
55	2.94328000e-08	2.47500000e-01
56	2.90212300e-08	2.47500000e-01
57	2.86228400e-08	2.47500000e-01
58	2.82369800e-08	2.47500000e-01
59	2.78630400e-08	2.47500000e-01
60	2.75004600e-08	2.47500000e-01
61	2.73607500e-07	2.47500000e-01
62	2.71487100e-08	2.47500000e-01
63	2.68072700e-08	2.47500000e-01
64	2.64756900e-08	2.47500000e-01
65	2.61535200e-08	2.47500000e-01
66	2.58403600e-08	2.47500000e-01
67	2.55358000e-08	2.47500000e-01
68	2.52395000e-08	2.47500000e-01
69	2.49510900e-08	2.47500000e-01
70	2.46702600e-08	2.47500000e-01
71	2.43966900e-08	2.47500000e-01
72	2.42867700e-07	2.47500000e-01
73	2.41301000e-08	2.47500000e-01
74	2.38702100e-08	2.47500000e-01
75	2.36167600e-08	2.47500000e-01
76	2.33695000e-08	2.47500000e-01
77	2.31282000e-08	2.47500000e-01
78	2.28926300e-08	2.47500000e-01
79	2.26625900e-08	2.47500000e-01
80	2.24378700e-08	2.47500000e-01
81	2.22182800e-08	2.47500000e-01
82	2.20036400e-08	2.47500000e-01
83	2.19147400e-07	2.47500000e-01
84	2.17937700e-08	2.47500000e-01
85	2.15885200e-08	2.47500000e-01
86	2.13877300e-08	2.47500000e-01
87	2.11912300e-08	2.47500000e-01
88	2.09989000e-08	2.47500000e-01
89	2.08106000e-08	2.47500000e-01
90	2.06261800e-08	2.47500000e-01
91	2.04455400e-08	2.47500000e-01
92	2.02685400e-08	2.47500000e-01
93	2.00950800e-08	2.47500000e-01
94	2.00215800e-07	2.47500000e-01
95	1.99250500e-08	2.47500000e-01
96	1.97583300e-08	2.47500000e-01
97	1.95948300e-08	2.47500000e-01
98	1.94344600e-08	2.47500000e-01
99	1.92771100e-08	2.47500000e-01
100	1.91227100e-08	2.47500000e-01
101	1.89711600e-08	2.47500000e-01
102	1.88223800e-08	2.47500000e-01
103	1.86763000e-08	2.47500000e-01
104	1.85328400e-08	2.47500000e-01
105	1.84709500e-07	2.47500000e-01
106	1.83919200e-08	2.47500000e-01
107	1.82534700e-08	2.47500000e-01
108	1.81174400e-08	2.47500000e-01
109	1.79837400e-08	2.47500000e-01
110	1.78523300e-08	2.47500000e-01
111	1.77231400e-08	2.47500000e-01
112	1.75961000e-08	2.47500000e-01
113	1.74711700e-08	2.47500000e-01
114	1.73482900e-08	2.47500000e-01
115	1.72274100e-08	2.47500000e-01
116	1.71745100e-07	2.47500000e-01
117	1.71084800e-08	2.47500000e-01
118	1.69914400e-08	2.47500000e-01
119	1.68762600e-08	2.47500000e-01
120	1.67628800e-08	2.47500000e-01
121	1.66512600e-08	2.47500000e-01
122	1.65413600e-08	2.47500000e-01
123	1.64331400e-08	2.47500000e-01
124	1.63265600e-08	2.47500000e-01
125	1.62215800e-08	2.47500000e-01
126	1.61181500e-08	2.47500000e-01
127	1.60723500e-07	2.47500000e-01
128	1.60162600e-08	2.47500000e-01
129	1.59158500e-08	2.47500000e-01
130	1.58169000e-08	2.47500000e-01
131	1.57193800e-08	2.47500000e-01
